"Melyik operában szerepel ""Jago""?";Cosi fan tutte;Aida;Otello;Don Giovanni;3
"Melyik operában szerepel ""Roderigo""?";Rigoletto;Otello;Háry János;Alarcosbál;2
"Melyik operában szerepel ""Nabucco""?";A nürnbergi mesterdalnokok;A buvös vadász;Nabucco;Hoffmann meséi;3
"Melyik operában szerepel ""Grenvil""?";A nürnbergi mesterdalnokok;A készakállú herceg vára;Traviata;Hoffmann meséi;3
"Melyik operában szerepel ""Daland""?";Lammermoori Lucia;A bolygó hollandi;Hunyadi László;Hamupipoke;2
"Melyik operában szerepel ""Senta""?";A bolygó hollandi;Anyegin;Carmen;Tosca;1
"Melyik operában szerepel ""Walther von Stolzing""?";A varázsfuvola;A nürnbergi mesterdalnokok;Borisz Godunov;Trisztán és Izolda;2
"Melyik operában szerepel ""Kuno""?";A rózsalovag;Porgy és Bess;Faust;A buvös vadász;4
"Melyik operában szerepel ""Samiel""?";Tosca;A buvös vadász;Fidelio;Norma;2
Ki festette a Szieszta c. képet?;Leonardo da Vinci;Vincent Van Gogh;Auguste Renoir;Jan Vermeer van Delft;2
Ki festette a Saint-Lazare pályaudvar c. képet?;Pablo Picasso;Henri Matisse;Camille Pisarro;Claude Monet;4
Ki festette a A roueni katedrális c. képet?;Édouard Manet;Paul Cézanne;Claude Monet;Amedeo Modigliani;3
Ki festette a Arearea c. képet?;Paul Gauguin;Auguste Renoir;Leonardo da Vinci;Masaccio;1
Ki festette a A bohóc c. képet?;El Greco;Fransisco de Goya;John Constable;Auguste Renoir;4
Ki festette a A páholy c. képet?;Auguste Renoir;Salvador Dalí;Edgar Degas;Henri de Toulouse Lautrec;1
Ki festette a Miksa császár kivégzése c. képet?;Edgar Degas;Giorgione;Édouard Manet;Andy Warhol;3
Ki festette a Balettpróba c. képet?;Peter Paul Rubens;J.A.D.Ingres;El Greco;Edgar Degas;4
Ki festette a Öltözködo táncosno c. képet?;Édouard Manet;Edgar Degas;Francis Bacon;Salvador Dalí;2
Ki festette a May Milton c. képet?;Auguste Renoir;Édouard Manet;Giorgione;Henri de Toulouse Lautrec;4
Ki festette a A Montmartre Boulevard, naplemente c. képet?;Camille Pisarro;J.A.D.Ingres;Gustaw Klimt;Rembrandt Harmensz van Rijn;1
Ki festette a Bejárat Honfleur kikötojébe c. képet?;Fransisco de Goya;George Seurat;El Greco;Gustave Courbet;2
Ki festette a A villámtól megriadt ló c. képet?;Jacques-Louis David;George Seurat;Wiiliam Hogarth;Eugéne Delacroix;4
Ki festette a Szénásszekér c. képet?;John Constable;Vincent Van Gogh;Giotto di Bondone;Victor Vasarely;1
Ki festette a Tuz a Parlamentben c. képet?;William Turner;Rembrandt Harmensz van Rijn;El Greco;John Constable;1
Ki festette a Csók c. képet?;Edgar Degas;Paul Cézanne;Salvador Dalí;Gustaw Klimt;4
Ki festette a Éva teremtése c. képet?;Michelangelo Buonarotti;Claude Monet;Paul Gauguin;id. Pieter Brueghel;1
Ki festette a Utolsó ítélet c. képet?;J.A.D.Ingres;Michelangelo Buonarotti;Gustaw Klimt;Victor Vasarely;2
Ki festette a Giovanni Arnolfini arcképe c. képet?;Jan van Eyck;El Greco;William Turner;John Constable;1
Ki festette a Drezdai triptichon c. képet?;Sandro Botticelli;Leonardo da Vinci;Auguste Renoir;Jan van Eyck;4
Ki festette a Nyomorékok c. képet?;Jean-Francois Millet;id. Pieter Brueghel;Diego Velázquez;Fransisco de Goya;2
Ki festette a Tejesasszony c. képet?;Paul Gauguin;Claude Monet;Jan Vermeer van Delft;Jan van Eyck;3
Ki festette a Primavera (Tavasz) c. képet?;Paul Gauguin;id. Pieter Brueghel;Hieronymus Bosch;Sandro Botticelli;4
Ki festette a Michael Wolgemut portréja c. képet?;John Constable;El Greco;Albrecht Dürer;Peter Paul Rubens;3
Ki festette a Fekvo akt szétvetett vállakkal c. képet?;Paul Gauguin;Claude Monet;Amedeo Modigliani;Jan van Eyck;3
Ki festette a Rózsaszín akt c. képet?;Paul Gauguin;Henri Matisse;id. Pieter Brueghel;Jan van Eyck;2
Ki festette a Harlequin c. képet?;Fransisco de Goya;Pablo Picasso;Diego Velázquez;Théodore Géricault;2
Ki festette a Dora Maar portréja c. képet?;Albrecht Dürer;Édouard Manet;Pablo Picasso;Auguste Renoir;3
Ki festette a A felkelok kivégzése 1808.május 3-án c. képet?;Claude Monet;Paul Gauguin;Jan van Eyck;Fransisco de Goya;4
Ki festette a A vízhordó leány c. képet?;Fransisco de Goya;Giotto di Bondone;Michelangelo Buonarotti;Vincent Van Gogh;1
Ki festette a A Szent Család Szt. Erzsébettel c. képet?;Paul Gauguin;id. Pieter Brueghel;Jan Vermeer van Delft;El Greco;4
Ki festette a Férfi tanulmányfej c. képet?;Fransisco de Goya;El Greco;Théodore Géricault;John Constable;2
Ki festette a Doktor Tulp anatómiája c. képet?;Édouard Manet;Albrecht Dürer;Rembrandt Harmensz van Rijn;Edvard Munch;3
Milyen nemzetiség? volt Vincent Van Gogh?;francia;amerikai;spanyol;holland;4
Milyen nemzetiség? volt Édouard Manet?;németalföldi;itáliai;holland;francia;4
Milyen nemzetiség? volt Paul Cézanne?;spanyol;norvég;francia;angol;3
Milyen nemzetiség? volt John Constable?;francia;norvég;angol;spanyol;3
Milyen nemzetiség? volt J.A.D.Ingres?;holland;itáliai;osztrák;francia;4
Milyen nemzetiség? volt Tiziano Vecellio?;itáliai;flamand;görög;angol;1
Milyen nemzetiség? volt Jan Vermeer van Delft?;angol;francia;spanyol;németalföldi;4
Milyen nemzetiség? volt Andy Warhol?;németalföldi;amerikai;osztrák;holland;2
Milyen nemzetiség? volt Edvard Munch?;spanyol;amerikai;norvég;francia;3
Milyen nemzetiség? volt Henri Matisse?;németalföldi;francia;itáliai;osztrák;2
Milyen nemzetiség? volt Peter Paul Rubens?;francia;flamand;németalföldi;itáliai;2
Milyen nemzetiség? volt Rembrandt Harmensz van Rijn?;németalföldi;itáliai;osztrák;holland;1
Mikor született Edgar Degas?;1839;1834;1881;1864;2
Mikor született Jean-Francois Millet?;1541;1814;1775;1776;2
Mikor született Gustave Courbet?;1864;1819;1904;1869;2
Mikor született Michelangelo Buonarotti?;1839;1475;1904;1864;2
Mikor született Hieronymus Bosch?;1599;1798;1453 k.;1791;3
Mikor született Paolo Veronese?;1528;1864;1904;1832;1
Mikor született Andy Warhol?;1445;1928;1832;1477;2
Mikor született Amedeo Modigliani?;1853;1475;1606;1884;4
Mikor született Jacques-Louis David?;1748;1841;1832;1445;1
Mikor született Rembrandt Harmensz van Rijn?;1832;1841;1606;1471;3
Mikor halt meg Paul Gauguin?;1903;1954;1901;1973;1
Mikor halt meg Auguste Renoir?;1883;1917;1989;1919;4
Mikor halt meg Gustave Courbet?;1890;1926;1877;1441;3
Mikor halt meg William Turner?;1901;1954;1851;1973;3
Mikor halt meg J.A.D.Ingres?;1519;1903;1919;1867;4
Mikor halt meg Paolo Veronese?;1588;1564;1918;1890;1
Mikor halt meg Masaccio?;1569;1428;1675;1903;2
Mikor halt meg Albrecht Dürer?;1441;1926;1890;1528;4
Mikor halt meg Wiiliam Hogarth?;1828;1875;1764;1877;3
Mikor halt meg Fransisco de Goya?;1917;1989;1828;1987;3
Mikor halt meg Diego Velázquez?;1919;1675;1660;1510;3
Melyik képet festette Édouard Manet?;Reggeli a szabadban;Öltözködo táncosno;A Moulin Rouge-ba induló La Goulue;Madame Matisse;1
Melyik képet festette Henri de Toulouse Lautrec?;Az osszülok bunbeesése és kiuzetésük a P;Ezek a hölgyek;Éva teremtése;Iriszek;2
Melyik képet festette Jean-Francois Millet?;Aratók pihenése;Csendélet almákkal és narancsokkal;Harlequin;A magasztos pillanat;1
Melyik képet festette Caspar David Friedrich?;Hinta;Vándor a felhok tengerén;Cirkusz;A köszörus;2
Melyik képet festette Tiziano Vecellio?;Tuz a Parlamentben;Találkozás (Jó napot Courbet úr!);IV. Károly családja;V. Károly a mühlbergi csatában;4
Melyik képet festette Jan van Eyck?;A francia színház elotti tér;Fürdozok Asniéres-ben;Giovanni Arnolfini arcképe;Dora Maar portréja;3
Melyik képet festette Sandro Botticelli?;A Montmartre Boulevard, naplemente;Primavera (Tavasz);Horatiusok esküje;Rákárus leány;2
Melyik képet festette Andy Warhol?;Giovanni Arnolfini arcképe;Szieszta;Marilyn Monroe;Vörös turbános férfi arcképe;3
Melyik képet festette Salvador Dalí?;May Milton;Az emlékezet állandósága;Rózsaszín akt;A vörös desszert;2
Melyik képet festette Fransisco de Goya?;Kalásszedok;IV. Károly családja;Fürdozok Asniéres-ben;Mme Récamier portréja;2
Melyik képet festette Victor Vasarely?;Az osszülok bunbeesése és kiuzetésük a P;A napraforgók;A no életének három szakasza;Boo;4
